date,new_diagnoses,cum_diagnoses_article,cum_diagnoses,new_recoveries,cum_recoveries,new_deaths,cum_deaths,cum_tests,new_tests,adults,cum_children,new_children,cur_children,n_critical,ventilation,hospitalised,1vac,2vac,positive_percent,yandex_index,asympt_percent
2020-03-12,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.6,
2020-03-13,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.6,
2020-03-14,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,2.0,
2020-03-15,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,2.7,4.0
2020-03-16,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.7,
2020-03-17,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.7,
2020-03-18,1.0,1,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,1.0,
2020-03-19,1.0,2,2.0,0.0,0.0,0.0,0.0,,,0.0,4.0,4.0,,42.0,,,,,,1.1,
2020-03-20,2.0,4,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-4.0,,,,,,,,1.1,
2020-03-21,0.0,4,4.0,0.0,0.0,0.0,0.0,,,0.0,6.0,6.0,,73.0,,,,,,2.5,
2020-03-22,0.0,4,4.0,0.0,0.0,0.0,0.0,,,0.0,5.0,-1.0,,49.0,,,,,,3.1,
2020-03-23,0.0,4,4.0,0.0,0.0,0.0,0.0,,,5.0,0.0,-5.0,,,,,,,,1.2,
2020-03-24,0.0,4,4.0,0.0,0.0,0.0,0.0,,,0.0,6.0,6.0,,52.0,,,,,,1.2,43.0
2020-03-25,0.0,4,4.0,0.0,0.0,0.0,0.0,,,0.0,7.0,1.0,,55.0,,,,,,1.1,46.0
2020-03-26,1.0,5,5.0,0.0,0.0,0.0,0.0,,,0.0,7.0,0.0,,57.0,,,,,,1.2,
2020-03-27,0.0,5,5.0,0.0,0.0,0.0,0.0,,,0.0,11.0,4.0,,66.0,,,,,,1.2,40.0
2020-03-28,2.0,7,7.0,0.0,1.0,0.0,0.0,,,0.0,11.0,0.0,,58.0,,,,,,2.8,
2020-03-29,1.0,8,8.0,0.0,1.0,0.0,0.0,,,0.0,0.0,-11.0,,,,,,,,3.4,41.0
2020-03-30,1.0,9,9.0,0.0,1.0,0.0,0.0,,,0.0,16.0,16.0,,69.0,,,,,,2.4,
2020-03-31,0.0,9,9.0,0.0,1.0,0.0,0.0,,,0.0,18.0,2.0,,68.0,,,,,,2.5,
2020-04-01,1.0,10,10.0,0.0,2.0,0.0,0.0,,,0.0,17.0,-1.0,,61.0,,,,,,3.3,
2020-04-02,0.0,10,10.0,0.0,2.0,0.0,0.0,,,0.0,16.0,-1.0,,56.0,,,,,,3.3,
2020-04-03,0.0,10,10.0,0.0,2.0,0.0,0.0,,,0.0,19.0,3.0,,62.0,,,,,,3.2,
2020-04-04,0.0,10,10.0,0.0,2.0,0.0,0.0,,,20.0,0.0,-19.0,,,,,,,,3.6,37.0
2020-04-05,1.0,11,11.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,3.8,
2020-04-06,0.0,11,11.0,0.0,2.0,0.0,0.0,,,0.0,22.0,22.0,,60.0,,,,,,2.5,
2020-04-07,0.0,11,11.0,0.0,2.0,0.0,0.0,,,0.0,15.0,-7.0,,55.0,,,,,,2.4,
2020-04-08,2.0,13,13.0,0.0,7.0,0.0,0.0,,,0.0,15.0,0.0,,57.0,,,,,,2.5,
2020-04-09,5.0,18,18.0,0.0,7.0,0.0,0.0,,,0.0,12.0,-3.0,,54.0,,,,,,2.5,
2020-04-10,3.0,21,21.0,0.0,8.0,0.0,0.0,,,13.0,0.0,-12.0,,,,,,,,2.4,
2020-04-11,7.0,28,28.0,0.0,10.0,0.0,0.0,,,0.0,17.0,17.0,,76.0,,,,,,3.1,
2020-04-12,0.0,28,28.0,0.0,10.0,0.0,0.0,,,23.0,0.0,-17.0,,,,,,,,3.4,
2020-04-13,8.0,36,36.0,0.0,10.0,0.0,0.0,,,0.0,23.0,23.0,,125.0,,,,,,2.2,
2020-04-14,0.0,36,36.0,0.0,10.0,0.0,0.0,,,0.0,21.0,-2.0,,139.0,,,,,,2.1,
2020-04-15,17.0,53,53.0,0.0,12.0,0.0,0.0,,,0.0,19.0,-2.0,,133.0,,,,,,2.1,
2020-04-16,11.0,64,64.0,0.0,14.0,1.0,1.0,,,0.0,19.0,0.0,,126.0,,,,,,2.1,
2020-04-17,12.0,76,76.0,0.0,16.0,1.0,2.0,,,4.0,24.0,5.0,,137.0,,,,,,2.0,
2020-04-18,10.0,86,86.0,0.0,16.0,0.0,2.0,,,1.0,28.0,4.0,,168.0,,,,,,2.9,
2020-04-19,22.0,108,108.0,0.0,16.0,1.0,3.0,,,0.0,32.0,4.0,,197.0,,,,,,3.2,43.0
2020-04-20,24.0,132,132.0,0.0,16.0,0.0,3.0,,,2.0,40.0,8.0,,212.0,,,,,,2.0,45.2
2020-04-21,3.0,135,135.0,0.0,16.0,1.0,4.0,,,0.0,43.0,3.0,,274.0,,,,,,1.9,45.5
2020-04-22,16.0,151,151.0,0.0,21.0,0.0,4.0,,,0.0,45.0,2.0,,304.0,,,,,,1.9,43.4
2020-04-23,17.0,168,168.0,0.0,23.0,0.0,4.0,,,49.0,0.0,-45.0,,,,,,,,1.8,47.8
2020-04-24,41.0,209,209.0,0.0,24.0,0.0,4.0,19388.0,,8.0,0.0,0.0,,0.0,,,,,,1.8,46.1
2020-04-25,38.0,247,247.0,0.0,39.0,0.0,4.0,22314.0,2926.0,413.0,12.0,12.0,55.0,0.0,0.0,468.0,,,,2.8,48.9
2020-04-26,58.0,305,305.0,0.0,39.0,0.0,4.0,23261.0,947.0,481.0,13.0,1.0,65.0,26.0,3.0,546.0,,,,3.1,45.9
2020-04-27,42.0,347,347.0,0.0,39.0,0.0,4.0,24819.0,1558.0,522.0,17.0,4.0,75.0,34.0,6.0,597.0,,,,1.7,43.4
2020-04-28,60.0,407,407.0,0.0,53.0,0.0,4.0,27053.0,2234.0,544.0,23.0,6.0,86.0,34.0,8.0,630.0,,,,1.9,40.7
2020-04-29,29.0,436,436.0,0.0,63.0,0.0,4.0,29672.0,2619.0,574.0,23.0,0.0,78.0,32.0,8.0,652.0,,,,1.8,44.9
2020-04-30,35.0,471,471.0,0.0,78.0,0.0,4.0,33087.0,3415.0,636.0,25.0,2.0,84.0,17.0,9.0,720.0,,,,1.5,39.9
2020-05-01,55.0,526,526.0,0.0,80.0,1.0,5.0,36423.0,3336.0,723.0,25.0,0.0,72.0,32.0,7.0,795.0,,,,2.9,44.5
2020-05-02,43.0,569,569.0,0.0,105.0,2.0,7.0,38017.0,1594.0,646.0,25.0,0.0,88.0,37.0,7.0,734.0,,,,2.9,46.6
2020-05-03,51.0,620,620.0,0.0,109.0,0.0,7.0,39461.0,1444.0,671.0,26.0,1.0,97.0,37.0,9.0,768.0,,,,2.8,50.3
2020-05-04,61.0,681,681.0,0.0,150.0,2.0,9.0,41406.0,1945.0,711.0,28.0,2.0,91.0,36.0,12.0,802.0,,,,3.0,50.6
2020-05-05,65.0,746,746.0,0.0,179.0,0.0,9.0,43787.0,2381.0,723.0,35.0,7.0,72.0,34.0,16.0,795.0,,,,2.9,49.1
2020-05-06,63.0,809,809.0,0.0,184.0,2.0,11.0,46507.0,2720.0,889.0,39.0,4.0,82.0,44.0,44.0,971.0,,,,1.9,40.9
2020-05-07,67.0,876,876.0,0.0,240.0,1.0,12.0,48810.0,2303.0,1118.0,42.0,3.0,74.0,53.0,25.0,1192.0,,,,1.8,48.7
2020-05-08,73.0,949,949.0,0.0,262.0,0.0,12.0,51568.0,2758.0,1211.0,46.0,4.0,72.0,54.0,20.0,1283.0,,,,1.5,48.9
2020-05-09,76.0,1025,1025.0,44.0,306.0,2.0,14.0,55160.0,3592.0,1197.0,55.0,9.0,71.0,48.0,20.0,1268.0,,,,2.6,40.7
2020-05-10,75.0,1100,1100.0,1.0,307.0,1.0,15.0,56952.0,1792.0,1224.0,60.0,5.0,71.0,51.0,20.0,1295.0,,,,2.7,42.4
2020-05-11,71.0,1171,1171.0,7.0,314.0,0.0,15.0,58274.0,1322.0,1422.0,72.0,12.0,88.0,55.0,16.0,1510.0,,,,2.5,46.5
2020-05-12,55.0,1226,1226.0,14.0,338.0,1.0,16.0,60243.0,1969.0,1431.0,77.0,5.0,72.0,55.0,17.0,1503.0,,,,1.4,43.1
2020-05-13,74.0,1300,1300.0,66.0,404.0,0.0,16.0,62933.0,2690.0,1472.0,80.0,3.0,76.0,51.0,20.0,1548.0,,,,1.4,44.5
2020-05-14,76.0,1376,1376.0,51.0,455.0,0.0,16.0,65842.0,2909.0,1469.0,84.0,4.0,81.0,61.0,13.0,1550.0,,,,1.3,40.6
2020-05-15,71.0,1447,1447.0,72.0,527.0,2.0,18.0,69170.0,3328.0,1501.0,91.0,7.0,74.0,61.0,19.0,1575.0,,,,1.3,42.5
2020-05-16,64.0,1511,1511.0,83.0,610.0,2.0,20.0,71892.0,2722.0,1334.0,96.0,5.0,64.0,61.0,14.0,1398.0,,,,2.5,44.8
2020-05-17,70.0,1581,1581.0,28.0,638.0,0.0,20.0,73722.0,1830.0,1421.0,100.0,4.0,67.0,56.0,19.0,1488.0,,,,2.6,42.4
2020-05-18,71.0,1652,1652.0,0.0,638.0,0.0,20.0,75132.0,1410.0,1457.0,105.0,5.0,69.0,65.0,21.0,1526.0,,,,1.3,40.1
2020-05-19,76.0,1728,1728.0,54.0,692.0,2.0,22.0,78026.0,2894.0,1464.0,115.0,10.0,64.0,62.0,22.0,1528.0,,,,1.3,43.1
2020-05-20,77.0,1805,1805.0,48.0,730.0,0.0,23.0,81554.0,3528.0,1464.0,117.0,2.0,58.0,64.0,18.0,1522.0,,,,1.3,45.9
2020-05-21,76.0,1881,1881.0,43.0,773.0,1.0,25.0,85268.0,3714.0,1469.0,122.0,5.0,54.0,71.0,18.0,1523.0,,,0.0,1.5,42.0
2020-05-22,79.0,1960,1960.0,53.0,826.0,2.0,25.0,89262.0,3994.0,1466.0,128.0,6.0,50.0,67.0,16.0,1516.0,,,0.0,1.3,42.2
2020-05-23,83.0,2043,2043.0,56.0,882.0,2.0,27.0,92113.0,2851.0,1500.0,131.0,3.0,77.0,61.0,15.0,1577.0,,,,2.2,42.0
2020-05-24,81.0,2124,2124.0,9.0,891.0,2.0,29.0,93543.0,1430.0,1513.0,134.0,3.0,60.0,69.0,22.0,1573.0,,,,2.7,43.9
2020-05-25,89.0,2213,2213.0,0.0,891.0,0.0,29.0,95385.0,1842.0,1534.0,137.0,3.0,65.0,66.0,9.0,1599.0,,,0.0,1.4,43.7
2020-05-26,87.0,2300,2300.0,0.0,891.0,1.0,30.0,98551.0,3166.0,1574.0,138.0,1.0,65.0,59.0,19.0,1639.0,,,0.0,1.2,41.1
2020-05-27,97.0,2397,2397.0,11.0,902.0,1.0,31.0,101543.0,2992.0,1562.0,144.0,6.0,66.0,64.0,21.0,1628.0,,,0.0,1.3,40.8
2020-05-28,96.0,2493,2493.0,53.0,955.0,0.0,31.0,104264.0,2721.0,1562.0,153.0,9.0,65.0,70.0,24.0,1627.0,,,8.0,1.2,42.5
2020-05-29,103.0,2596,2596.0,62.0,1017.0,0.0,31.0,107491.0,3227.0,1560.0,157.0,4.0,65.0,62.0,18.0,1625.0,,,8.0,1.2,39.4
2020-05-30,109.0,2705,2705.0,72.0,1089.0,1.0,32.0,110528.0,3037.0,1604.0,167.0,10.0,61.0,66.0,22.0,1665.0,,,,2.3,41.9
2020-05-31,104.0,2809,2809.0,30.0,1119.0,0.0,32.0,111873.0,1345.0,1492.0,169.0,2.0,62.0,64.0,19.0,1554.0,,,,3.0,40.8
2020-06-01,105.0,2914,2914.0,10.0,1129.0,1.0,33.0,114483.0,2610.0,1577.0,176.0,7.0,66.0,67.0,20.0,1643.0,,,10.0,1.1,40.1
2020-06-02,106.0,3020,3020.0,85.0,1204.0,1.0,34.0,118027.0,3544.0,1482.0,181.0,5.0,60.0,67.0,24.0,1542.0,,,15.0,1.1,41.9
2020-06-03,102.0,3122,3122.0,27.0,1262.0,0.0,34.0,122124.0,4097.0,1476.0,191.0,10.0,67.0,72.0,24.0,1543.0,,,10.0,1.2,38.5
2020-06-04,104.0,3226,3226.0,44.0,1306.0,2.0,36.0,125010.0,2886.0,1520.0,191.0,0.0,69.0,75.0,15.0,1589.0,,,10.0,1.1,38.2
2020-06-05,108.0,3334,3334.0,0.0,1306.0,2.0,38.0,128318.0,3308.0,1532.0,208.0,17.0,62.0,42.0,10.0,1594.0,,,14.0,1.3,37.1
2020-06-06,107.0,3441,3441.0,13.0,1369.0,2.0,40.0,132319.0,4001.0,1506.0,216.0,8.0,64.0,37.0,12.0,1570.0,,,0.0,2.3,36.9
2020-06-07,105.0,3546,3546.0,17.0,1386.0,1.0,41.0,133246.0,927.0,1571.0,230.0,14.0,71.0,39.0,11.0,1642.0,,,25.0,2.6,38.5
2020-06-08,102.0,3648,3648.0,69.0,1455.0,1.0,42.0,135609.0,2363.0,1652.0,250.0,20.0,76.0,37.0,9.0,1728.0,,,16.0,1.1,36.6
2020-06-09,104.0,3752,3752.0,97.0,1552.0,2.0,44.0,138803.0,3194.0,1642.0,251.0,1.0,74.0,41.0,11.0,1716.0,,,14.0,1.0,38.1
2020-06-10,106.0,3858,3858.0,167.0,1719.0,2.0,46.0,142045.0,3242.0,1647.0,258.0,7.0,71.0,46.0,14.0,1718.0,,,17.0,1.1,34.8
2020-06-11,102.0,3960,3960.0,188.0,1907.0,2.0,48.0,145699.0,3654.0,1654.0,265.0,7.0,58.0,46.0,11.0,1712.0,,,16.0,0.9,36.8
2020-06-12,109.0,4069,4069.0,143.0,2050.0,2.0,50.0,149028.0,3329.0,1741.0,278.0,13.0,74.0,49.0,11.0,1815.0,,,18.0,1.9,35.8
2020-06-13,108.0,4177,4177.0,98.0,2148.0,3.0,53.0,151215.0,2187.0,1723.0,285.0,7.0,64.0,48.0,13.0,1787.0,,,18.0,2.2,34.1
2020-06-14,108.0,4285,4285.0,45.0,2193.0,2.0,55.0,153701.0,2486.0,1723.0,293.0,8.0,303.0,55.0,65.0,2026.0,,,20.0,2.6,36.2
2020-06-15,109.0,4394,4394.0,83.0,2276.0,2.0,57.0,154895.0,1194.0,1785.0,293.0,0.0,60.0,47.0,10.0,1845.0,,,22.0,1.0,34.3
2020-06-16,103.0,4497,4497.0,111.0,2387.0,3.0,60.0,157817.0,2922.0,1765.0,308.0,15.0,58.0,57.0,9.0,1823.0,,,17.0,1.0,35.8
2020-06-17,107.0,4604,4604.0,113.0,2502.0,2.0,62.0,160987.0,3170.0,1777.0,309.0,1.0,60.0,49.0,17.0,1837.0,,,20.0,0.9,31.8
2020-06-18,107.0,4711,4711.0,128.0,2630.0,1.0,63.0,164479.0,3492.0,2030.0,314.0,5.0,63.0,59.0,19.0,2093.0,,,12.0,1.0,31.5
2020-06-19,108.0,4819,4819.0,85.0,2715.0,2.0,65.0,168736.0,4257.0,2079.0,327.0,13.0,65.0,58.0,19.0,2144.0,,,15.0,1.1,32.7
2020-06-20,109.0,4928,4928.0,85.0,2715.0,3.0,68.0,172200.0,3464.0,2079.0,327.0,0.0,65.0,62.0,19.0,2144.0,,,4.0,2.2,32.7
2020-06-21,105.0,5033,5033.0,54.0,2769.0,2.0,70.0,173340.0,1140.0,2097.0,335.0,8.0,65.0,77.0,19.0,2162.0,,,14.0,2.5,30.2
2020-06-22,109.0,5142,5142.0,21.0,2790.0,2.0,72.0,174522.0,1182.0,2204.0,335.0,0.0,73.0,69.0,19.0,2277.0,,,22.0,1.0,32.5
2020-06-23,106.0,5248,5248.0,103.0,2893.0,4.0,76.0,178815.0,4293.0,2246.0,339.0,4.0,71.0,81.0,25.0,2317.0,,,28.0,0.8,32.7
2020-06-24,108.0,5356,5356.0,141.0,3034.0,2.0,78.0,181259.0,2444.0,2255.0,341.0,2.0,54.0,83.0,29.0,2309.0,,,25.0,1.9,31.7
2020-06-25,102.0,5458,5458.0,24.0,3058.0,4.0,82.0,184548.0,3289.0,2254.0,343.0,2.0,57.0,86.0,31.0,2311.0,,,26.0,0.9,32.0
2020-06-26,108.0,5566,5566.0,158.0,3216.0,1.0,83.0,190134.0,5586.0,2216.0,348.0,5.0,56.0,90.0,25.0,2272.0,,,23.0,0.9,28.5
2020-06-27,105.0,5671,5671.0,86.0,3302.0,4.0,87.0,194128.0,3994.0,2193.0,353.0,5.0,49.0,87.0,31.0,2242.0,,,22.0,1.8,30.0
2020-06-28,98.0,5769,5769.0,86.0,3368.0,4.0,91.0,196740.0,2612.0,2274.0,357.0,4.0,55.0,80.0,27.0,2329.0,,,19.0,2.6,32.4
2020-06-29,107.0,5876,5876.0,24.0,3392.0,2.0,93.0,198486.0,1746.0,2335.0,361.0,4.0,55.0,78.0,22.0,2390.0,,,22.0,0.9,31.6
2020-06-30,109.0,5985,5985.0,104.0,3496.0,3.0,96.0,204095.0,5609.0,2287.0,362.0,1.0,53.0,88.0,22.0,2340.0,,,25.0,0.7,30.2
2020-07-01,100.0,6085,6085.0,122.0,3618.0,3.0,99.0,208076.0,3981.0,2293.0,368.0,6.0,59.0,69.0,19.0,2352.0,,,25.0,1.7,31.9
2020-07-02,92.0,6177,6177.0,96.0,3714.0,2.0,101.0,210157.0,2081.0,2371.0,370.0,2.0,60.0,85.0,14.0,2431.0,,,24.0,0.9,32.1
2020-07-03,105.0,6282,6282.0,138.0,3852.0,4.0,105.0,215026.0,4869.0,2389.0,373.0,3.0,57.0,80.0,21.0,2446.0,,,27.0,0.8,32.5
2020-07-04,111.0,6393,6393.0,172.0,4024.0,0.0,109.0,218871.0,3845.0,2307.0,380.0,7.0,54.0,85.0,22.0,2361.0,,,28.0,1.8,29.6
2020-07-05,112.0,6505,6505.0,31.0,4071.0,7.0,112.0,222574.0,3703.0,2316.0,380.0,0.0,54.0,83.0,27.0,2370.0,,,31.0,2.3,29.8
2020-07-06,106.0,6611,6611.0,74.0,4145.0,4.0,116.0,224135.0,1561.0,2388.0,384.0,4.0,55.0,88.0,23.0,2443.0,,,39.0,0.9,28.8
2020-07-07,113.0,6724,6724.0,155.0,4300.0,4.0,120.0,229236.0,5101.0,2481.0,397.0,13.0,51.0,89.0,15.0,2532.0,,,25.0,0.8,29.9
2020-07-08,107.0,6831,6831.0,207.0,4507.0,4.0,124.0,233272.0,4036.0,2570.0,401.0,4.0,50.0,89.0,23.0,2620.0,,,23.0,0.8,27.6
2020-07-09,101.0,6932,6932.0,170.0,4677.0,4.0,128.0,236798.0,3526.0,2256.0,410.0,9.0,48.0,86.0,23.0,2304.0,,,24.0,0.9,27.3
2020-07-10,111.0,7043,7043.0,191.0,4868.0,5.0,133.0,241242.0,4444.0,2220.0,412.0,2.0,45.0,85.0,23.0,2265.0,,,24.0,1.0,25.2
2020-07-11,110.0,7153,7153.0,215.0,5083.0,4.0,137.0,245923.0,4681.0,2128.0,419.0,7.0,47.0,95.0,24.0,2175.0,,,17.0,1.9,26.7
2020-07-12,121.0,7274,7274.0,81.0,5164.0,5.0,142.0,247388.0,1465.0,2103.0,428.0,9.0,58.0,95.0,24.0,2161.0,,,23.0,2.3,22.5
2020-07-13,112.0,7386,7386.0,35.0,5199.0,4.0,146.0,247963.0,575.0,2210.0,434.0,6.0,62.0,77.0,18.0,2272.0,,,24.0,1.0,25.6
2020-07-14,119.0,7505,7505.0,168.0,5367.0,2.0,148.0,253324.0,5361.0,2207.0,446.0,12.0,53.0,84.0,17.0,2260.0,,,33.0,0.8,24.5
2020-07-15,103.0,7608,7608.0,190.0,5557.0,4.0,152.0,257593.0,4269.0,2159.0,446.0,0.0,64.0,81.0,21.0,2223.0,,,31.0,0.8,26.6
2020-07-16,120.0,7728,7728.0,222.0,5779.0,3.0,155.0,262772.0,5179.0,2165.0,451.0,5.0,65.0,95.0,25.0,2230.0,,,30.0,0.8,24.1
2020-07-17,117.0,7845,7845.0,89.0,5868.0,5.0,160.0,267091.0,4319.0,2074.0,457.0,6.0,63.0,89.0,22.0,2137.0,,,29.0,0.8,26.0
2020-07-18,114.0,7959,7959.0,146.0,6014.0,3.0,163.0,270258.0,3167.0,2011.0,462.0,5.0,62.0,82.0,21.0,2073.0,,,32.0,1.7,24.4
2020-07-19,118.0,8077,8077.0,118.0,6014.0,5.0,168.0,272597.0,2339.0,2004.0,464.0,2.0,63.0,83.0,18.0,2067.0,,,27.0,2.2,24.8
2020-07-20,109.0,8186,8186.0,55.0,6203.0,3.0,171.0,275323.0,2726.0,1949.0,485.0,21.0,63.0,73.0,17.0,2012.0,,,26.0,1.0,26.2
2020-07-21,102.0,8288,8288.0,96.0,6299.0,6.0,177.0,280245.0,4922.0,1995.0,491.0,6.0,51.0,81.0,19.0,2046.0,,,34.0,0.9,24.2
2020-07-22,113.0,8401,8401.0,91.0,6390.0,2.0,179.0,283714.0,3469.0,2014.0,504.0,13.0,56.0,79.0,15.0,2070.0,,,28.0,0.9,25.9
2020-07-23,110.0,8511,8511.0,108.0,6498.0,5.0,184.0,288187.0,4473.0,1775.0,513.0,9.0,57.0,79.0,18.0,1832.0,,,25.0,0.9,27.7
2020-07-24,105.0,8616,8616.0,117.0,6615.0,6.0,190.0,292290.0,4103.0,1670.0,520.0,7.0,57.0,86.0,19.0,1727.0,,,28.0,0.8,25.4
2020-07-25,101.0,8717,8717.0,112.0,6727.0,6.0,196.0,296658.0,4368.0,1606.0,521.0,1.0,59.0,81.0,20.0,1665.0,,,25.0,2.1,25.1
2020-07-26,109.0,8826,8826.0,42.0,6769.0,4.0,200.0,297929.0,1271.0,1602.0,524.0,3.0,66.0,79.0,23.0,1668.0,,,26.0,2.5,24.8
2020-07-27,104.0,8930,8930.0,58.0,6827.0,6.0,206.0,298609.0,680.0,1532.0,534.0,10.0,66.0,73.0,19.0,1598.0,,,32.0,1.0,24.9
2020-07-28,103.0,9033,9033.0,183.0,7010.0,5.0,211.0,303777.0,5168.0,1519.0,539.0,5.0,60.0,74.0,22.0,1579.0,,,27.0,0.9,30.0
2020-07-29,107.0,9140,9140.0,212.0,7222.0,7.0,218.0,307103.0,3326.0,1288.0,541.0,2.0,58.0,69.0,19.0,1346.0,,,27.0,1.0,26.8
2020-07-30,101.0,9241,9241.0,203.0,7425.0,5.0,223.0,312054.0,4951.0,1323.0,542.0,1.0,57.0,74.0,18.0,1380.0,,,32.0,0.9,24.7
2020-07-31,105.0,9346,9346.0,217.0,7642.0,7.0,230.0,315145.0,3091.0,1287.0,554.0,12.0,53.0,70.0,16.0,1340.0,,,27.0,1.0,25.5
2020-08-01,98.0,9444,9444.0,188.0,7830.0,4.0,234.0,320647.0,5502.0,1282.0,556.0,2.0,51.0,78.0,18.0,1333.0,,,33.0,1.9,24.8
2020-08-02,104.0,9548,9548.0,92.0,7922.0,6.0,240.0,322107.0,1460.0,1302.0,561.0,5.0,44.0,79.0,21.0,1346.0,,,32.0,2.2,28.8
2020-08-03,106.0,9654,9654.0,84.0,8006.0,6.0,246.0,322635.0,528.0,1261.0,563.0,2.0,41.0,72.0,19.0,1302.0,,,31.0,0.9,26.2
2020-08-04,95.0,9749,9749.0,102.0,8108.0,5.0,251.0,326955.0,4320.0,1259.0,567.0,4.0,53.0,76.0,24.0,1312.0,,,32.0,0.9,30.0
2020-08-05,97.0,9846,9846.0,87.0,8194.0,4.0,255.0,330914.0,3959.0,1269.0,573.0,6.0,56.0,62.0,15.0,1325.0,,,26.0,0.9,25.8
2020-08-06,93.0,9939,9939.0,72.0,8266.0,7.0,262.0,334999.0,4085.0,1206.0,581.0,8.0,56.0,67.0,15.0,1262.0,,,21.0,0.8,26.2
2020-08-07,92.0,10031,10031.0,76.0,8342.0,7.0,269.0,338745.0,3746.0,1166.0,593.0,12.0,54.0,66.0,8.0,1220.0,,,20.0,0.9,27.1
2020-08-08,99.0,10130,10130.0,84.0,8426.0,4.0,273.0,344386.0,5641.0,1156.0,594.0,1.0,46.0,62.0,7.0,1202.0,,,29.0,1.9,25.6
2020-08-09,52.0,10182,10182.0,33.0,8459.0,7.0,280.0,346116.0,1730.0,1168.0,597.0,3.0,48.0,64.0,9.0,1216.0,,,23.0,2.3,26.6
2020-08-10,87.0,10269,10269.0,28.0,8487.0,5.0,285.0,346596.0,480.0,1193.0,599.0,2.0,49.0,50.0,5.0,1242.0,,,27.0,0.9,26.5
2020-08-11,65.0,10334,10334.0,137.0,8624.0,7.0,292.0,349987.0,3391.0,1158.0,600.0,1.0,40.0,55.0,7.0,1198.0,,,27.0,0.8,28.4
2020-08-12,64.0,10398,10398.0,146.0,8770.0,5.0,297.0,352856.0,2869.0,1157.0,604.0,4.0,34.0,48.0,5.0,1191.0,,,24.0,0.9,27.5
2020-08-13,53.0,10451,10451.0,152.0,8922.0,6.0,303.0,358106.0,5250.0,1123.0,610.0,6.0,31.0,42.0,8.0,1154.0,,,42.0,0.9,26.3
2020-08-14,67.0,10518,10518.0,163.0,9085.0,3.0,306.0,362216.0,4110.0,1094.0,618.0,8.0,28.0,52.0,6.0,1122.0,,,25.0,1.0,25.9
2020-08-15,56.0,10574,10574.0,94.0,9179.0,3.0,309.0,366855.0,4639.0,1106.0,644.0,26.0,26.0,58.0,10.0,1132.0,,,27.0,1.9,26.7
2020-08-16,47.0,10621,10621.0,87.0,9266.0,4.0,312.0,368670.0,1815.0,1060.0,646.0,2.0,28.0,58.0,7.0,1088.0,,,20.0,2.3,25.8
2020-08-17,53.0,10674,10674.0,67.0,9333.0,3.0,315.0,369635.0,965.0,1122.0,650.0,4.0,32.0,58.0,12.0,1154.0,,,29.0,0.8,26.1
2020-08-18,50.0,10724,10724.0,52.0,9385.0,4.0,319.0,374283.0,4648.0,1156.0,653.0,3.0,30.0,57.0,8.0,1186.0,,,31.0,0.8,29.0
2020-08-19,51.0,10775,10775.0,73.0,9458.0,5.0,324.0,377692.0,3409.0,1093.0,656.0,3.0,25.0,60.0,11.0,1118.0,,,15.0,0.9,25.5
2020-08-20,44.0,10819,10819.0,69.0,9527.0,5.0,329.0,381806.0,4114.0,1107.0,657.0,1.0,27.0,52.0,10.0,1134.0,,,31.0,0.9,23.3
2020-08-21,53.0,10872,10872.0,54.0,9851.0,6.0,335.0,385503.0,3697.0,1061.0,658.0,1.0,27.0,53.0,11.0,1088.0,,,29.0,0.8,26.5
2020-08-22,56.0,10928,10928.0,53.0,9634.0,3.0,338.0,389660.0,4157.0,1009.0,663.0,5.0,23.0,49.0,12.0,1032.0,,,15.0,2.0,25.2
2020-08-23,50.0,10978,10978.0,42.0,9676.0,1.0,339.0,391806.0,2146.0,1043.0,665.0,2.0,23.0,49.0,12.0,1066.0,,,22.0,2.4,23.6
2020-08-24,57.0,11035,11035.0,57.0,9733.0,2.0,341.0,392146.0,340.0,1051.0,668.0,3.0,24.0,47.0,10.0,1075.0,,,26.0,0.9,23.2
2020-08-25,59.0,11094,11094.0,61.0,9794.0,3.0,344.0,395842.0,3696.0,983.0,669.0,1.0,22.0,50.0,9.0,1005.0,,,26.0,0.8,26.7
2020-08-26,47.0,11141,11141.0,50.0,9844.0,2.0,346.0,400270.0,4428.0,972.0,670.0,1.0,22.0,49.0,13.0,994.0,,,21.0,0.8,26.8
2020-08-27,51.0,11192,11192.0,48.0,9892.0,3.0,349.0,403252.0,2982.0,973.0,673.0,3.0,22.0,43.0,13.0,995.0,,,23.0,0.9,23.6
